BLR - Categorization,Options,Builder / Developer,Building Name,Building Address / Location,Building Structure,Total Building Size [In Sq. Ft.],Available  Floors,Available - Area in Sft,Condition,Timeline
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",12F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",13F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",Balance Floors,"7,79,746 Sft",-,Occupied
Whitefield,,Brookfield,Centennial - Campus C,"Whitefield, Bengaluru",,,Part of 7th Floor,"20,777 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Centennial - Campus C,"Whitefield, Bengaluru",,,Part of 4th Floor,"52,709 Sft",Warm Shell,Jan 2027
Whitefield,,Brookfield,Centennial - Campus D,"Whitefield, Bengaluru",,,Part of 3rd Floor,"31,366 Sft",Fully Furnished,Immediate
Whitefield,,Brookfield,Ecospace - 1B,Bengaluru,,,7F,"43,000 Sft",,Oct 2026
Whitefield,,Brookfield,Ecoworld - Campus 1 (Non SEZ/NPA),"Outer Ring Road, Sarjapur, Bengaluru",,,GF,"30,649 Sft",Warm Shell,Available as Non SEZ/NPA
Whitefield,,Brookfield,Ecoworld - Campus 1 (Non SEZ/NPA),"Outer Ring Road, Sarjapur, Bengaluru",,,1F,"31,504 Sft",Warm Shell,Available as Non SEZ/NPA
Whitefield,,Brookfield,Ecoworld - Campus 1 (SEZ),"Outer Ring Road, Sarjapur, Bengaluru",,,Part 2F,"75,934 Sft",Warm Shell,Q1 2027
Whitefield,,Brookfield,Ecoworld - Campus 1 (SEZ),"Outer Ring Road, Sarjapur, Bengaluru",,,Part 4F,"5,756 Sft",Warm Shell,Dec 2026
Whitefield,,Brookfield,Ecoworld - Campus 2,"Outer Ring Road, Sarjapur, Bengaluru",,,GF,"29,808 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 2,"Outer Ring Road, Sarjapur, Bengaluru",,,1F,"29,808 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 2,"Outer Ring Road, Sarjapur, Bengaluru",,,2F,"32,866 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 2,"Outer Ring Road, Sarjapur, Bengaluru",,,3F,"32,866 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 2,"Outer Ring Road, Sarjapur, Bengaluru",,,4F,"32,866 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 4C (Non SEZ/NPA),"Outer Ring Road, Sarjapur, Bengaluru",,,1F,"33,583 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 4C (Non SEZ/NPA),"Outer Ring Road, Sarjapur, Bengaluru",,,8F,"62,853 Sft",Fully Furnished,Immediate
Whitefield,,Brookfield,Ecoworld - Campus 4C (SEZ),"Outer Ring Road, Sarjapur, Bengaluru",,,GF,"11,662 Sft",Warm Shell,Dec 2026
Whitefield,,Brookfield,Ecoworld - Campus 4C (SEZ),"Outer Ring Road, Sarjapur, Bengaluru",,,2F,"13,606 Sft",Warm Shell,Dec 2026
Whitefield,,Brookfield,Ecoworld - Campus 8A,"Outer Ring Road, Sarjapur, Bengaluru",,,7F,"72,584 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,NXT - Campus 1B,"Whitefield, Bengaluru",,,3F,"37,255 Sft",Warm Shell,Nov 2026
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",First Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Second Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Third Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Fourth Floor,,,Immediate
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Fifth Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Sixth Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Seventh Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Eight Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Ninth Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Tenth Floor,"10,951 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Eleventh Floor,"10,951 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Twelfth Floor,,,Occupied
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Thirteen Floor,"10,951 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Fourteen Floor,"10,951 Sft",Warm Shell,Immediate
Whitefield,,Brookfield,Northstar,Bengaluru,,"1,51,000 Sft",Balance Floors,"1,07,196 Sft",-,Occupied
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS01,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS02,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS03,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS04,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS05,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,PS06,,Managed Office,Immediate
Whitefield,,CapitaLand Investment,Bridge+ @ ITPB,"ITPB, Bengaluru",,,Flexi Desk,,Managed Office,Immediate
North-BLR,,CapitaLand Investment,CapitaLand Business Park - North Tower,"Nagavara, Bengaluru",4B + G + 10,"4,91,159 Sft",,"4,91,159 Sft",Warm Shell,Q1 2027
North-BLR,,CapitaLand Investment,CapitaLand Business Park - South Tower,"Nagavara, Bengaluru",4B + G + 21,"11,00,000 Sft",,"11,00,000 Sft",Warm Shell,Occupied
Whitefield,,CapitaLand Investment,Creator,"Whitefield, Bengaluru",,,5F,"10,814 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Creator,"Whitefield, Bengaluru",,,5F,"10,814 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Explorer,"Whitefield, Bengaluru",,,9F,"19,064 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Explorer,"Whitefield, Bengaluru",,,9F,"19,064 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Innovator,"Whitefield, Bengaluru",,,8F,"5,791 Sft",Fully Furnished,Immediate
Whitefield,,CapitaLand Investment,Innovator,"Whitefield, Bengaluru",,,11F,"43,766 Sft",Fully Furnished,1/7/2026
Whitefield,,CapitaLand Investment,Innovator,"Whitefield, Bengaluru",,,GF,"1,436 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Innovator,"Whitefield, Bengaluru",,,8F,"1,526 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Innovator,"Whitefield, Bengaluru",,,11F,"43,766 Sft",Fully Furnished,Immediate
Whitefield,,CapitaLand Investment,Navigator,"Whitefield, Bengaluru",,,GF,"1,752 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Navigator,"Whitefield, Bengaluru",,,GF,"1,752 Sft",Warm Shell,Immediate
North-BLR,,CapitaLand Investment,North Tower,"Nagavara, Bengaluru",4B + G + 10,"5,00,000 Sft",,"5,00,000 Sft",Warm Shell,Q1 2027
North-BLR,,CapitaLand Investment,South Tower,"Nagavara, Bengaluru",4B + G + 21,"11,00,000 Sft",,"11,00,000 Sft",Warm Shell,Occupied
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,GF,"34,338 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,8F,"48,465 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,9F,"52,707 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,10F,"52,707 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,11F,"48,465 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,12F,"52,707 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,13F,"52,707 Sft",Warm Shell,1/6/2026
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,GF,"29,846 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,8F,"48,465 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,9F,"52,707 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,10F,"52,707 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,11F,"48,465 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,12F,"52,707 Sft",Warm Shell,Immediate
Whitefield,,CapitaLand Investment,Victor,"Whitefield, Bengaluru",,,13F,"52,707 Sft",Warm Shell,Immediate
Airport / Devanahalli,,Century Real Estate,Century Downtown - Tower 2,"Hebbal, Airport Road (NH44), Bengaluru",3B + G + 12,"26,00,000 Sft",,"6,90,000 Sft",,2026-06-27
Airport / Devanahalli,,Century Real Estate,Century Immencity - Tower 1,"Jakkur, Airport Road (NH44), Bengaluru",3B + G + 12,"1,00,00,000 Sft",,"10,30,000 Sft",,~3 years
E-City,,Century Real Estate,Century Nexus - Tower 2,"Electronic City, Phase 2, Bengaluru",2B + G + 8,"8,90,000 Sft",,"8,49,000 Sft",,~3 years
E-City,,Century Real Estate,Century Nexus - Tower 2,"Electronic City, Phase 2, Bengaluru",2B + G + 8,"8,90,000 Sft",Balance Floors,"41,000 Sft",-,Occupied
Airport / Devanahalli,,Century Real Estate,Century OneWorld,"Meenakunte, Airport Road, Bengaluru",BTS,,,,,~3 years
Whitefield,,Century Real Estate,Offices at Century Mirai - Tower 2,"Kundalahalli Jn ,Varthur Road, Bengaluru",2B + G + 7,"5,60,000 Sft",,"2,80,000 Sft",,~3 years
Whitefield,,Century Real Estate,Offices at Century Mirai - Tower 2,"Kundalahalli Jn ,Varthur Road, Bengaluru",2B + G + 7,"5,60,000 Sft",Balance Floors,"2,80,000 Sft",-,Occupied
North-BLR,,Century Real Estate,The Cube at Century Artizan,"NITTE Meenakshi College Road, Yelahanka, Bengaluru",2B + G + 7,"1,78,000 Sft",,"1,78,000 Sft",,2026-06-27
West-BLR,,DNR Altitude,DNR Altitude,"Site No 8/1, Survey No 94/1 Tumkur Rd, Yeshwanthpur, Bengaluru",G + 19,"7,60,000 Sft",,,,
ORR,,DivyaSree Developers,DivyaSree 77 Town Centre (Technopolis) - Block B4,"Yemalur, Bangalore, Bengaluru",,,5th,"87,000 Sft",Fully Furnished,"Q4, 2026"
ORR,,DivyaSree Developers,DivyaSree 77 Town Centre (Technopolis) - Block B8,"Yemalur, Bangalore, Bengaluru",,,1st to 7th,"6,55,270 Sft",Warm Shell,Available
North-BLR,,DivyaSree Developers,DivyaSree Avance - Block 3A,"Hennur, Bangalore, Bengaluru",3B + G + 15,,Full Building (3B+G+15),"6,70,000 Sft",Warm Shell,"Q2, 2026"
North-BLR,,DivyaSree Developers,DivyaSree Avance - Block 3B,"Hennur, Bangalore, Bengaluru",3B + G + 15,,Full Building (3B+G+15),"6,44,000 Sft",Warm Shell,BTS
North-BLR,,DivyaSree Developers,DivyaSree Avance - Block T2,"Hennur, Bangalore, Bengaluru",3B + G + 12,,Full Building (3B+G+12),"6,13,000 Sft",Warm Shell,"Q1, 2026"
North-BLR,,DivyaSree Developers,DivyaSree Avance - Block T4,"Hennur, Bangalore, Bengaluru",3B + G + 12,,Full Building (3B+G+12),"4,72,000 Sft",Warm Shell,BTS
CBD,,DivyaSree Developers,DivyaSree Chambers - Wing A,"Langford Gardens, Bangalore, Bengaluru",,,4th,"36,600 Sft",Fully Furnished,"Q3, 2026"
CBD,,DivyaSree Developers,DivyaSree Chambers - Wing A,"Langford Gardens, Bangalore, Bengaluru",,,7th,"13,800 Sft",Fully Furnished,"Q3, 2026"
Whitefield,,DivyaSree Developers,DivyaSree NR Enclave - Block B,"Whitefield, Bangalore, Bengaluru",1B + G + 4,,1st to 4th,"1,60,000 Sft",Warm Shell,Available
Whitefield,,DivyaSree Developers,DivyaSree NR Enclave - Block C,"Whitefield, Bangalore, Bengaluru",3B + G + 9,"7,00,000 Sft",Gr to 9th,"7,00,000 Sft",Warm Shell,Q1 2029
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A1,"Whitefield, Bengaluru",,,3rd to 8th,"4,67,000 Sft",Warm Shell,Available
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A2,"Whitefield, Bengaluru",,,1st to 6th,"2,00,000 Sft",Fully Furnished,Available
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A3,"Whitefield, Bengaluru",,,"4, Part 5th and 6th","1,20,000 Sft",Warm Shell,Available
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A4,"Whitefield, Bengaluru",,,9th & 10th,"1,00,000 Sft",Warm Shell,Available
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A8,"Whitefield, Bengaluru",,,Gr to 9th,"3,70,000 Sft",Warm Shell,BTS
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block A9,"Whitefield, Bengaluru",,,Gr to 9th,"4,60,000 Sft",Warm Shell,BTS
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block C1,"Whitefield, Bengaluru",,,"Part Gr, 1st, 3rd to 11th","5,50,000 Sft",Warm Shell,Available
Whitefield,,DivyaSree Developers,DivyaSree Republic of Whitefield (Technopark) - Block C3,"Whitefield, Bengaluru",,,Gr to 9th,"4,70,000 Sft",Warm Shell,BTS
Bannerghatta Road,,DivyaSree Developers,DivyaSree Towers,"Bannerghatta, Bangalore, Bengaluru",,,5th,"18,400 Sft",Bare Shell,Q2 2026
CBD,,Embassy Group,"34, Cunningham Road","Cunningham Road, Bengaluru",G + 3,,G + 3,"21,110 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Aspen (G4),"Hebbal Outer Ring Road, Bengaluru",,,"6,7,8","1,38,701 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Aspen (G4),"Hebbal Outer Ring Road, Bengaluru",,,1F,"39,653 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Aster (2A),"Marathahalli, Outer Ring Road, Bengaluru",,,4F,"31,502 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Aster (2A),"Marathahalli, Outer Ring Road, Bengaluru",,,6F,"16,372 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Aster (2A),"Marathahalli, Outer Ring Road, Bengaluru",,,1F,"18,643 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Aster (2A),"Marathahalli, Outer Ring Road, Bengaluru",,,GF,"29,775 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Aster (2A),"Marathahalli, Outer Ring Road, Bengaluru",,,7F,"17,800 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Banyan (L1),"Hebbal Outer Ring Road, Bengaluru",,,6F,"47,873 Sft",As is Where is,Immediate
North-BLR,,Embassy Group,Banyan (L1),"Hebbal Outer Ring Road, Bengaluru",,,7F,"47,873 Sft",As is Where is,Immediate
North-BLR,,Embassy Group,Cypress (D4),"Hebbal Outer Ring Road, Bengaluru",,,"Part 1, Part 2, 4,6","1,54,808 Sft",As is Where is,Immediate
North-BLR,,Embassy Group,D1/D2,"Hebbal Outer Ring Road, Bengaluru",,,9F,"74,000 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,ELM (C4),"Hebbal Outer Ring Road, Bengaluru",,,1F,"31,237 Sft",As is Where is,Immediate
North-BLR,,Embassy Group,Ebony (G2),"Hebbal Outer Ring Road, Bengaluru",,,"GF,1,2,7,8","2,30,386 Sft",Warm Shell,Oct 2026
North-BLR,,Embassy Group,Elm (C4) - Wing A,"Hebbal Outer Ring Road, Bengaluru",,,4F,"29,597 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Elm (C4) - Wing A,"Hebbal Outer Ring Road, Bengaluru",,,3F,"33,140 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Elm (C4) - Wing B,"Hebbal Outer Ring Road, Bengaluru",,,2F,"43,809 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Elm (C4) - Wing B,"Hebbal Outer Ring Road, Bengaluru",,,6F,"44,711 Sft",Warm Shell,Immediate
Indiranagar,,Embassy Group,Embassy 360,"Indiranagar, Bengaluru",B + G + 9UF,,3rd to 9th,"9,56,000 Sft",Warm Shell,Q1 2030
CBD,,Embassy Group,Embassy Cunningham,"Cunningham Road, Bengaluru",G + 2 + T,,G+ 2 floors+ T,"11,300 Sft",Warm Shell,Immediate
Whitefield,,Embassy Group,Embassy East Business Park - Tower 1 Wing A,"Whitefield Main Road, Bengaluru",2B + G + 16UF,,2B + G + 16UF,"7,18,000 Sft",Warm Shell,Q1 2029
Whitefield,,Embassy Group,Embassy East Business Park - Tower 1 Wing B,"Whitefield Main Road, Bengaluru",2B + G + 16UF,,2B + G + 16UF,"7,23,000 Sft",Warm Shell,Q1 2029
Whitefield,,Embassy Group,Embassy East Business Park - Tower 2 Wing A,"Whitefield Main Road, Bengaluru",2B + G + 16UF,,2B + G + 16UF,"7,21,000 Sft",Warm Shell,Q1 2029
Whitefield,,Embassy Group,Embassy East Business Park - Tower 2 Wing B,"Whitefield Main Road, Bengaluru",2B + G + 16UF,,2B + G + 16UF,"7,49,000 Sft",Warm Shell,Q1 2029
Indiranagar,,Embassy Group,Embassy Golflinks & Embassy Prime - Pebble Beach,"Golflinks, Bengaluru",,,GF,"3,605 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Embassy Manyata Business Park - N1 Block,"Hebbal Outer Ring Road, Bengaluru",,,11F,"39,509 Sft",Warm Shell,Immediate
Whitefield,,Embassy Group,Embassy Paragon,"Brookfield – Graphite India Main Road, Bengaluru",,,2F,"56,362 Sft",Warm Shell,Immediate
Whitefield,,Embassy Group,Embassy Paragon,"Brookfield – Graphite India Main Road, Bengaluru",,,3F,"52,132 Sft",Warm Shell,Immediate
Whitefield,,Embassy Group,Embassy Paragon,"Brookfield – Graphite India Main Road, Bengaluru",,,4F,"55,356 Sft",Warm Shell,Immediate
Whitefield,,Embassy Group,Embassy Paragon,"Brookfield – Graphite India Main Road, Bengaluru",,,5F,"53,674 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Embassy Parcel 6,"Marathahalli, Outer Ring Road, Bengaluru",,,G + 10,"4,33,000 Sft",Warm Shell,H2 2027
ORR,,Embassy Group,Embassy Parcel 8 (Block C),"Marathahalli, Outer Ring Road, Bengaluru",,,5F,"42,036 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Embassy Parcel 8 (Block C),"Marathahalli, Outer Ring Road, Bengaluru",,,Part 9,"21,239 Sft",Warm Shell,Immediate
CBD,,Embassy Group,Embassy Point,"Infantry Road, Bengaluru",,,3rd,"11,264 Sft",Bare Shell,Immediate
CBD,,Embassy Group,Embassy Point,"Infantry Road, Bengaluru",,,4th (T),"10,372 Sft",Bare Shell,Immediate
ORR,,Embassy Group,Embassy Signet,"Outer Ring Road, Kadubeesanahalli, Bengaluru",,,GF,"17,831 Sft",Fully Furnished,Immediate
ORR,,Embassy Group,Embassy Signet,"Outer Ring Road, Kadubeesanahalli, Bengaluru",,,5F,"22,221 Sft",Fully Furnished,Immediate
ORR,,Embassy Group,Embassy Tech Square,"Outer Ring Road, Bengaluru",,,4F,"42,590 Sft",Bare Shell,Immediate
ORR,,Embassy Group,Embassy Tech Square,"Outer Ring Road, Bengaluru",,,3F,"42,770 Sft",Bare Shell,Immediate
North-BLR,,Embassy Group,Eucalyptus (H1),"Hebbal Outer Ring Road, Bengaluru",,,GF to 7,"5,30,000 Sft",Warm Shell,Q3 2026
ORR,,Embassy Group,Hibiscus (2B) - T1,"Marathahalli, Outer Ring Road, Bengaluru",,,GF,"30,096 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Hibiscus (2B) - T1,"Marathahalli, Outer Ring Road, Bengaluru",,,4F,"30,373 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Hibiscus (2B) - T2,"Marathahalli, Outer Ring Road, Bengaluru",,,7F,"29,467 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Hibiscus (2B) - T3,"Marathahalli, Outer Ring Road, Bengaluru",,,7F,"15,030 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Hibiscus (2B) - T3,"Marathahalli, Outer Ring Road, Bengaluru",,,GF,"29,342 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Hibiscus (2B) - T3,"Marathahalli, Outer Ring Road, Bengaluru",,,1F,"29,354 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Iris (3A) - Wing A,"Marathahalli, Outer Ring Road, Bengaluru",,,1F,"27,711 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Iris (3A) - Wing B,"Marathahalli, Outer Ring Road, Bengaluru",,,GF,"22,764 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Magnolia (4B),"Marathahalli, Outer Ring Road, Bengaluru",,"12,00,000 Sft",GF + 10,"12,00,000 Sft",Warm Shell,24 + 6 months
ORR,,Embassy Group,Mimosa (4A),"Marathahalli, Outer Ring Road, Bengaluru",,"10,00,000 Sft",GF + 10,"10,00,000 Sft",Warm Shell,24 + 6 months
North-BLR,,Embassy Group,Mountain Ash (H2-A),"Hebbal Outer Ring Road, Bengaluru",,,GF,"15,807 Sft",As is Where is,Jul 2026
North-BLR,,Embassy Group,Mulberry (G1),"Hebbal Outer Ring Road, Bengaluru",,,"4,5,6","1,51,922 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Onyx,"Marathahalli, Outer Ring Road, Bengaluru",,,9F,"2,450 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Phase II - Tower I,"RT Nagar, Venkatala Village, Bengaluru",,,GF to 15,"5,41,434 Sft",Warm Shell,H2 2028
North-BLR,,Embassy Group,Phase II - Tower II,"RT Nagar, Venkatala Village, Bengaluru",,,GF to 15,"4,35,850 Sft",Warm Shell,H2 2028
North-BLR,,Embassy Group,Phase II - Tower III,"RT Nagar, Venkatala Village, Bengaluru",,,GF to 9,"3,00,000 Sft",Warm Shell,H2 2028
Indiranagar,,Embassy Group,Proposed Office Block - Embassy GolfLinks,"Embassy GolfLinks Business Park, Bengaluru",,,Portion of 2nd floor,"27,332 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Silver Fir (L6),"Hebbal Outer Ring Road, Bengaluru",,,8F,"30,511 Sft",As is where is,Aug 2026
North-BLR,,Embassy Group,Silver Fir (L6),"Hebbal Outer Ring Road, Bengaluru",,,9F,"30,511 Sft",As is where is,Aug 2026
North-BLR,,Embassy Group,Silver Fir (L6),"Hebbal Outer Ring Road, Bengaluru",,,10F,"22,326 Sft",As is where is,Oct 2026
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,7F,"33,498 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,6F,"33,498 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,5F,"33,498 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,4F,"33,498 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,1F,"25,931 Sft",Warm Shell,Immediate
North-BLR,,Embassy Group,Teak (G3),"Hebbal Outer Ring Road, Bengaluru",,,GF,"20,813 Sft",Warm Shell,Immediate
ORR,,Embassy Group,Umiya Business Bay,"Outer Ring Road, Bengaluru",,,5F,"27,525 Sft",Warm Shell,Immediate
CBD,,Embassy Group,Victoria Embassy,"Commissionerate / Residency Road, Bengaluru",,,4th,"16,184 Sft",Warm Shell,Immediate
ORR,,Featherlite Developers,Featherlite Signature,"Marathahalli Outer Ring Road, Bengaluru",G + 10,,G+10,"4,02,868 Sft",Warm Shell,Q1 2028
ORR,,Featherlite Developers,Featherlite – The Address,"Marathahalli Outer Ring Road, Bengaluru",,,GF,"3,870 Sft",Warm Shell,Immediate
ORR,,Featherlite Developers,Featherlite – The Address,"Marathahalli Outer Ring Road, Bengaluru",,,Mez,"3,453 Sft",Warm Shell,Immediate
CBD,,Featherlite Developers,Featherlite – Vista,"Millers Road, Bengaluru",,,1st,"5,319 Sft",,Jul 2026
ORR,,Featherlite Developers,Prestige Featherlite Tech Hub,"Kadubeesanahalli, Bengaluru",,,6th,"44,822 Sft",Warm Shell,Immediate
ORR,,Featherlite Developers,Prestige Featherlite Tech Hub,"Kadubeesanahalli, Bengaluru",,,7th,"44,822 Sft",Warm Shell,Immediate
ORR,,Featherlite Developers,Prestige Featherlite Tech Hub,"Kadubeesanahalli, Bengaluru",,,8th,"46,675 Sft",Warm Shell,Immediate
ORR,,Featherlite Developers,Prestige Featherlite Tech Hub,"Kadubeesanahalli, Bengaluru",,,9th,"44,905 Sft",Warm Shell,Immediate
Whitefield,,Featherlite Developers,Prestige Featherlite Tech Park,"Seetharampalya, Hoodi, Whitefield, Bengaluru",,,GF,"6,970 Sft",Warm Shell,Immediate
Indiranagar,,Godrej Properties,Godrej Indiranagar,"Indiranagar, Bengaluru",3B + G + 10 Office Floors,"10,55,000 Sft",GF,"12,985 Sft",,Immediate
Indiranagar,,Godrej Properties,Godrej Indiranagar,"Indiranagar, Bengaluru",3B + G + 10 Office Floors,"10,55,000 Sft",3F,"18,000 Sft",,Immediate
Indiranagar,,Godrej Properties,Godrej Indiranagar,"Indiranagar, Bengaluru",3B + G + 10 Office Floors,"10,55,000 Sft",6F,"49,000 Sft",,Immediate
Indiranagar,,Godrej Properties,Godrej Indiranagar,"Indiranagar, Bengaluru",3B + G + 10 Office Floors,"10,55,000 Sft",6F,"32,600 Sft",,Immediate
Indiranagar,,Godrej Properties,Godrej Indiranagar,"Indiranagar, Bengaluru",3B + G + 10 Office Floors,"10,55,000 Sft",Balance Floors,"9,42,415 Sft",-,Occupied
Others,,Gopalan Enterprises,Gopalan E Park - Block C,"Koorgalli Industrial Area, Mysore","2 Basement, Ground + 10 Floors",,Ground to 10 floors,,Warm Shell,Immediate
